text,label,keyword_found
왼쪽 왼쪽부터 왼쪽부터 왼쪽부터 왼쪽으로 다 일단은 왼쪽으로 왼쪽으로 가서 위에 있는 거는 누가 밟아줘야 돼,0,왼쪽
오케이.,0,오케이
공룡 맵 가자.,0,가자
"진짜 치킨 받고, 콜라 1장오리 또 받고, 사이드 메뉴 받고, 오케이?",0,오케이
가다가 멈추면 다시 찬다 멈추면 차 양띵 출발 아니지,0,다시
"자기 플레이어서 생각하자 오케이x2 나는 딱 말할게, 난 점프는 뺄게 오케이 그냥 원코인으로 하자 원코인으로 한다고 생각해 카운트 해줘, 카운트 하나, 둘, 셋 오케이, 괜찮아 누가 여기 갭상신 넣었냐?",0,점프
아 미트오프 때문에 다시 하네,0,다시
이거 머리위에 쌓아 많 Shiworld guid 이거 머리위에 쌓아야해 야 끝까지 올라가고 점프하자 자 최대한 올라가고 하자 배신하는거 없다,0,점프
점프당 점프당 꾹 누르면 수현아 수현아 좋은 생각이다,0,점프
호 오우 잘했다 잘했어,0,잘했어
다시 생겼다 파..,0,다시
왼쪽 봐!,0,왼쪽
이게 장력을 조심하라고 각자 줄이 얼만큼 늘어나는지 적당히 생각을 해준 다음에 점프하고 너무 앞으로 멀리 가지 말고 그렇다고 뒤로 와가지고 밀어가지고 갈 공간이 없게 말리지 말고 적당히 거리를 유지해 미안 오케이 칠 쓰지 말고 그렇지 가가가가가가가가가 가라고 좋아 7시간 있으면 가라고 뒤에서 쫓아오니까 그래 스톱 너 내려가 보라색 내려가 앞으로 땡겨,0,점프
오케이 하트 하트!,0,오케이
여기서 점프면 되잖아요,0,점프
오케이 오케이 오케이 좋아,0,오케이
아 아 아 아 아 살려줘요 님들 해파리 조심하세요.,0,조심
지금 이 정도 한 번에 그냥 기다려 멈출 때까지 나랑 콩콩이가 제일 마지막에 가자 간다 오케이 나 정말 심한발 한 마리 나올 뻔 했잖아,0,기다려
핑키 가져가자 핑키 자 이런식으로 인성 줄여주면서 기다릴게요,0,가자
어 기다려!,0,기다려
아 이거 왼쪽에 밀어야 되네.,0,왼쪽
오케이 으하 으하 멈춰!,0,오케이
"자, 인코스 계속 타주면서 점프해주고.",0,점프
점프해봐!,0,점프
물에 물에 너무 많이 빠져가지고 기력이 없어 내가 나이스 게임을 이해해버렸거든,0,나이스
나이스 나이스.,0,나이스
T자에서 다시 돌아와야해 이해 되지?,0,다시
잠깐만요 한 번에 가자 한 번에 가자,0,가자
"그래, 거기서 그냥 점프를 눌러.",0,점프
자 위 위 조심해 위.,0,조심
다시 해야겠다 다시 하기에는 시간이 너무 많은데?,0,다시
존나 빨리 먹어 존나 빨리 올라가 올라가 빨리 빨리 빨리 빨리 빨리 빨리 빨리 빨리 빨리 나이스!!,0,나이스
이제 가자 올라타봐,0,가자
이제 밤이 되면 추워요 보라색님은 말을 못 하시는 분인가 보네 보라님 마우스 왼쪽 클릭하고 그냥 올라오면 돼요,0,왼쪽
으아아아아아악 일어나 일어나 일어나 병원아 가자아아아아아악 야 빨리 살려줘 나 2대 1이야,0,가자
"아, 나이스 나이스 나이스.",0,나이스
오케이 세모 다음이 화살표 그냥 세모 보면 쳐 세모 보면 해봐,0,오케이
자 오케이 움직이지마 움직이지마 움직이지마 움직이지마 움직이지마 간다!,0,오케이
됐다 오케이 기다려 기다려 정비해야 돼,0,기다려
오케이 로켓 잠깐만 로켓 저거 어디다 설치하는지 잘 봐야 돼.,0,오케이
오른쪽 하고 뛰다가 엘보우.,0,오른쪽
아 오케이 자 내가 점프 누를게,0,점프
저 오른쪽으로 먹고 있지,0,오른쪽
이제 성공하면 딱 깔끔하잖아.,0,성공
앞으로 가다가 자 내가 카운트 해줄게 오케이 오케이 해줄게,0,오케이
점프 점프 점프 점프 그렇지 그러니까 연우님이 이렇게 앞서가시면 주인공이 되지 않아요,0,점프
제발 제발 막 누르지 말고 그냥 한 번 누르고 기다려.,0,기다려
하나 둘 셋 가자가 CAO 복귀하지마 내 손을 잡아 오 맵다,0,가자
자 땡겨봐 하나 둘 셋 오른쪽 눌렀다가 바로 왼쪽 누른거야,0,오른쪽
X. 오케이 형!,0,오케이
아니 왼쪽부터 해야 될 거 같은데?,0,왼쪽
"야, 기다려봐, 얘들아.",0,기다려
가자 가자 문 열어 문 열어,0,가자
저거 떨어뜨릴 때까지 아 오케이 올라갈 사람은 미리 올라가 놔 내가 밀게 내가 밀게 미리 올라가 놓음 올라가 올라가 올라가 절대 밟지마,0,오케이
"오, 오케이, 오케이, 오케이.",0,오케이
아 오케이 내가 파랑 해야 되겠다,0,오케이
거기서 왼쪽으로 살다 살다 형이 1등이라니?,0,왼쪽
가 가 가 가 가 오케이 자 집중해 모두가 집중해 진짜 집중해 바로 가 바로 가 위 위 위 아래 옆에 위 그렇지 집중해 집중해 먹어 먹어 나였다고?,0,오케이
오케이 다 새로 보는 사람들이네요.,0,오케이
"나이스, 맴바.",0,나이스
오케이 둘이 밀지 두 명 딱 맞지,0,오케이
"오케이, 빨간 물고기.",0,오케이
내가 여기서 점프할 테니까 네가 이렇게 위로 점프해서 올라가서 여기에 가.,0,점프
나이스샷 나이스샷 방심했지?,0,나이스
님들 예에 어 조심하고 갑자기 쭉 떨어지면 안 되고 오우 잘한다 잘한다 제가 왕년에 다람쥐였거든요,0,조심
어어어여 좋았고 좋았고 좋았고 자기야 가자x2 자기야 가자 자기야 발로 타면 안된다!!!,0,가자
나이스 나이스 포켓몬이야,0,나이스
아 오케이 어 낯설어,0,오케이
그럼 오른쪽 한번 가볼까?,0,오른쪽
"자, 여기서 대포로 들어가서 발사되고 죽었습니다.",0,죽었
나 믿고 한 번만 같이 가자.,0,가자
저리 가 잠들 이기자 루이 더 오른쪽으로 가 으아아아아아아아아아 후후후우 안돼,0,오른쪽
하나씩 가자고 자 출발 그다음 출발 그렇지,0,가자
오케이 하키체 하키체 가자 하키체 가자 하키체 가자!,0,가자
오케이 두 명 타고 두 명 타고 두 명 타 타 타 타 좋다,0,오케이
여기서 조심해야 돼요,0,조심
맛있게 먹자 냠냠냠 야 이거 한 명 더 오른쪽으로 올라와줘서 오케이 너 먹어 봐,0,오른쪽
잠깐만 그럼 진짜 우리 여기까지는 안 내리기로 12까지 가 그냥 무조건 하나 둘 셋 파이팅 하도 안 맞는데 이렇게 오케이 그냥 갈게요,0,오케이
그래서 점프가 먼저 됐나봐,0,점프
점프대를 개같은 놈 야 점프대 내가 열심히 설치해놨더니 그걸 없애면 어떡해,0,점프
야 강퇴 있다 조심해라 강제 퇴장하면 어떻게 돼,0,조심
왼쪽으로 어 더 붙어봐요,0,왼쪽
"오케이 저 새끼 알면서 그랬어, 내가 봤을 때 아니 캐릭터 봤는데 어 그만 가 어 가?",0,오케이
안 하는데 나이스 여기 성게가 끝 왜냐면 위험하거든요,0,나이스
압살해 우리 오른쪽 세명 왼쪽으로 와봐 이리와,0,오른쪽
다시 굴려.,0,다시
우리 잘했어,0,잘했어
"오케이 첫 판 첫 판 오케이, 첫 판, 첫 판.",0,오케이
하이 오케이 내려갈게,0,오케이
이새끼야 나 죽었어,0,죽었
점프 안 했어?,0,점프
왼쪽으로 밀어줘 왼쪽으로 밀어줘 왼쪽 왼쪽 밀어줄게 영차!,0,왼쪽
저런 거 조심해야 되는데?,0,조심
아니 점프 보고 말만 해도 돼,0,점프
성공!,0,성공
아 실패!,0,실패
여기서 물타고 올라가자 그렇지!,0,가자
삼시가 오른쪽으로 좀 가봐.,0,오른쪽
"오케이, 난 다음.",0,오케이
다시 하면 돼,0,다시
거기서 그냥 위로 점프!,0,점프
아 에이 잡아줘 나이스!,0,나이스
애기 잡아 기다려 애기 기다려 애기 올려 애기 올려 애기 대가리 올려봐 잡았다,0,기다려
아까 왼쪽 위도 밭이었단 말이야.,0,왼쪽
오케이 비트코인 먹으러 안녕하세요,0,오케이
왼쪽으로 가요 왼쪽 아예 바깥쪽으로 돌아요,0,왼쪽
오오 나이스 코코넛 먹어보자 나도 어 개꿀맛탱 대박 나도 올라가 볼래,0,나이스
좀 제발 점프!,0,점프
그럼 이거 화살표 위에서 왼쪽으로 봐 위위위 ady這樣 위 위 위 바로 왼쪽 Ok Ok 위 위 위 쪽쪽 이제 왼쪽아야 돼,0,왼쪽
오케이 오케이 오케이 아 나 배아파.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,오케이
한 번 두 번 오케이!,0,오케이
이거다 세 번째 점프할 때 꾹 눌러야 돼,0,점프
진짜야 이거 진짜야 빠르게 가자 빠르게 가자 이번엔 아니 각자 자리에서 해 각자 자리에서 하라고,0,가자
미친 콩콩 새끼 나 이거 이거 천천히 가자,0,가자
오지마 아니 아니 오지마 올라가 여기서 점프해서 개시운거였다,0,점프
오케이 우리 느낌 알겠다,0,오케이
그러면 다같이 왼쪽부터 하자!,0,왼쪽
오케이 오케이 오케이 일로와 일로와 일로와 감사합니다,0,오케이
오 야 나이스 지구에 단 한 명 남았는데 그게 바로 선행?,0,나이스
좀만 붙어줘 나한테 점프를 해야돼,0,점프
앞에 먼저 누르고 점프 뛰세요,0,점프
나 나 나 가자,0,가자
어떻게 다시 해주세요.,0,다시
오케이 나 알았다,0,오케이
"일단 죽자, 일단 죽고 다시 하자.",0,다시
하고 이제 각별님 타고 다시 오거나 이렇게.,0,다시
저 위에 위에 위쪽 왼쪽날개 여기가 여기 없어?,0,왼쪽
4번 점프 점프 점프 점프 해야 돼,0,점프
아 근데 양띵 막기 실패.,0,실패
아니 아니 여기서 점프하라고 이렇게 뭐야,0,점프
여기 왼쪽이 초록 오른쪽이 파랑 초록 내 옆으로 오면 돼 초록은 박스만 옮기고 나한테 와 초록 내가 위치 알려줄게 아아 초록파랑 까마귀 소리가 나,0,오른쪽
아 오케이 오케이.,0,오케이
날 쏘지 말고 오케이 야,0,오케이
인간 방패 오 얘 잘 믿는데 호호호 딜을 조심해서 해야지,0,조심
"좋아, 가자.",0,가자
오케이x2 내가 여기 막음 두 줄 남았어,0,오케이
폭탄 너무 많아 칸칸 쏘라 잘 걸어 안 죽었지롱 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 띠리리리릭 띠리리리릭 야 저 전기총좀 어떻게해봐,0,죽었
깔짝 아이 가자 쉽지 않네,0,가자
점프하면서 점프하면서 다같이 점프해야 돼,0,점프
죽었네,0,죽었
"오케이, 들어갔대, 들어갔대.",0,오케이
ㅈㄱ할 또 죽었대요,0,죽었
삼식이 이제 잡아 이제 잡아 이제 잡아 이제 잡고 있어 왼쪽을 빨아 올리지 않을까?,0,왼쪽
야 근데 진짜 방금 너무 잘했어,0,잘했어
이건 실패하지 말자,0,실패
라이스 트라이x2 오케이.,0,오케이
너무 잡힌다 자리가 없어 자리가 없어 나 비킬래 나 비킬래 나 갈래 나 갈래 나와 나와 나와 끌어주면 돼 나이스 혹시 이거 놔줄 수 있어?,0,나이스
마지막엔 우정 파괴네 루테가 이거 준비했으니까 루테 승낙 주자 가자 치워라 누르지 마라,0,가자
보라색 보라색으로 쉐이 그냥 띄워도 될듯 어 오케이 가볼게요,0,오케이
이거 이거 이거 이거 오른쪽 이동 와우 열쇠로 문을 열어 한 놈 없으니까 진행이 매끄러운데 잠깐만 잠깐만 야 이 점프 점프 이단점프 이새끼야 아 이단점프 아 x3 야 저 오른쪽 위 왼쪽 위를 분다면서,0,오른쪽
오른쪽?,0,오른쪽
야 지금 다 죽었어,0,죽었
요새의 화난 거 아냐 아냐 아 예 하다가 나 영식이랑 윤녀가 왼쪽으로 가 2부 엘이 자리하자 그러자 서재로 내가 내가 내가 얘기한거 윤녀가 넘어가 바위에 넘어가 봐,0,왼쪽
오케이 여기서 점스 와우 계속 가는 거구나,0,오케이
왼쪽 코인 확인.,0,왼쪽
"아니야, 잘했어.",0,잘했어
기다려봐 올라가서 왼쪽으로 떨어져보자,0,왼쪽
준비했다가 빨리 가자.,0,가자
오른쪽부터 가보죠,0,오른쪽
아 이거 아 W다 오케이 어,0,오케이
"잘했어, 오케이!",0,잘했어
solution faded 억압 억압 자 기달려봐 빨리와 빨리와 블루투스 키보드라 점프야!,0,점프
최고의 팀워크 접착해 접착해 선영이 왼쪽!,0,왼쪽
오케이 나 여기 무직하게 무직하게 그냥 있어,0,오케이
이거 점프 게이지 있어야 돼,0,점프
어 내려 오케이 내려가고 자 여기서 자 반응해줘 다 반응해줘 반응 반응 아아아 자 한 발에 가자 한 발에 가자 한 발에 가자 한 번 더 한 번 더 오케이 오케이 가자 가자 맨파 여기서 반응해야 돼,0,가자
아니 왜 날 잡고 가 이 각변아 나이스 뭔가,0,나이스
하나 둘 셋 점프 누구냐 하자 하나 둘 셋 하나 둘 셋 좋아 좋아 좋아 하나 둘 셋 좋아 아이고 하나 둘 셋 오 이거 내가 이거 내가 이거 내가 하나두센 해줄게,0,점프
우리 400번 죽었어.,0,죽었
아 이거 점프했어야 돼,0,점프
아니 점프를 제자리에서 해야 되지 않을까?,0,점프
아 오케이 오케이 달려주세요,0,오케이
왼쪽이요 왼쪽 아래 오른쪽 위 오른쪽 아 바로 시작이네,0,오른쪽
올라가자 올라가야 돼,0,가자
"가자, 가자, 가자.",0,가자
아 오케이 로프.,0,오케이
먹었다 오케이 다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다다 우리 것도 이렇게 빨리 와?,0,오케이
오케이 덕혜야 비켜!,0,오케이
인마 같이 가자잇 둘이 둘이 같이 가겠는데 이거?,0,가자
"오케이, 이렇게.",0,오케이
됐다 오케이 도망갑시다 호잇 세워 탑 세워,0,오케이
민자야 이게 팀업이지 빨리 한번 올라와 빨리 올라와 오케이 x2 올라갈게 올라갈게,0,오케이
아이고 개 보내자 이 자식 야 같이 가자,0,가자
가즈아 가자!,0,가자
민지야 민지야 기다려.,0,기다려
아니 지금 가자매.,0,가자
"자 이거 밟아진다고 했으니까 왼쪽에 지렁이 가면 그냥 하면 될 것 같아 안전하게 3, 2, 1 살짝 살짝 오른쪽으로 오른쪽으로 살짝 자 갑니다",0,오른쪽
오케이 가자 가자.,0,가자
오케이 오케이 좋다,0,오케이
바로 여기다가 해놓고 여기다가 설치하고 바로 점프해서 내가 넘어가야겠다.,0,점프
거기 기다려.,0,기다려
죽었었나?,0,죽었
얘들아 잘하자 나이스 캐치 나 봤다,0,나이스
점프가 안 되잖아요!,0,점프
이걸 깨긴 깨도 리트하는 게 빨랐을까 아니면 이게 빨랐을까,0,리트
오케이 나이스!,0,나이스
뇸뇸뇸뇸뇸뇸뇸뇸뇸 움직여 채원이가 움직여야해 그렇지 기다려 기다려 천천히 가운데 가운데 안 바뀌어,0,기다려
오케이 아래도 아래도 오케이 오케이 오케이.,0,오케이
가던가 오케이 그러면 2대2대2로 해가지고 1등팀 빠지고 2대2 결승 오케이 오케이 오케이 오케이 랜덤슛 랜덤슛 하고 이제 바로 이거 2팀 그대로 쭉 가는거야,0,오케이
얘들아 가자 가자 가자 가자 가자 가자 가자 가자 가자 가자 가자 좋아 좋아 좋아 좋아 좋아 오케이 자 올라가 올라가서 여기 가져와요,0,가자
올려 다시 올려 올려 자 앞에 출발 앞에서 점프해서 넘어가자 그렇지 해주고 그 다음 점프 그 다음 점프하세요,0,다시
"오케이, 오케이, 오케이, 오케이.",0,오케이
진짜 스피드런 스피드런 해야 돼 했던거랑 이거빨리 빨리 빨리 깨자 적어도 우리 갔던곳까지는 가자는거지,0,가자
오케이 이거 핑크 위에 블럭을 계속 쌓는 거 같은데?,0,오케이
발 밑 조심해!,0,조심
"막아, 아우니 막아줘, 나이스!",0,나이스
내가 점프하면서 조절할게 안돼,0,점프
"오케이, 잘한다.",0,오케이
자 집중 바로 가자 바로 가자 바로 도전 한 번 하게 해 응 어 좋아,0,가자
